"run","random_seed","tick","ChosenAction","ID"
1,1772182948,259.0,"walk",8
1,1772182948,259.0,"takeCar",11
1,1772182948,259.0,"walk",12
1,1772182948,259.0,"walk",4
1,1772182948,259.0,"walk",2
1,1772182948,259.0,"walk",1
1,1772182948,259.0,"walk",7
1,1772182948,259.0,"walk",6
1,1772182948,259.0,"takeCar",14
1,1772182948,259.0,"walk",3
1,1772182948,259.0,"takeCar",13
1,1772182948,259.0,"walk",5
1,1772182948,259.0,"walk",9
1,1772182948,259.0,"takeCar",15
1,1772182948,259.0,"takeCar",10
1,1772182948,260.0,"walk",8
1,1772182948,260.0,"takeCar",11
1,1772182948,260.0,"walk",12
1,1772182948,260.0,"walk",4
1,1772182948,260.0,"walk",2
1,1772182948,260.0,"walk",1
1,1772182948,260.0,"walk",7
1,1772182948,260.0,"walk",6
1,1772182948,260.0,"takeCar",14
1,1772182948,260.0,"walk",3
1,1772182948,260.0,"takeCar",13
1,1772182948,260.0,"walk",5
1,1772182948,260.0,"walk",9
1,1772182948,260.0,"takeCar",15
1,1772182948,260.0,"takeCar",10
1,1772182948,261.0,"walk",8
1,1772182948,261.0,"takeCar",11
1,1772182948,261.0,"walk",12
1,1772182948,261.0,"walk",4
1,1772182948,261.0,"walk",2
1,1772182948,261.0,"walk",1
1,1772182948,261.0,"walk",7
1,1772182948,261.0,"walk",6
1,1772182948,261.0,"takeCar",14
1,1772182948,261.0,"walk",3
1,1772182948,261.0,"takeCar",13
1,1772182948,261.0,"walk",5
1,1772182948,261.0,"walk",9
1,1772182948,261.0,"takeCar",15
1,1772182948,261.0,"takeCar",10
1,1772182948,262.0,"walk",8
1,1772182948,262.0,"takeCar",11
1,1772182948,262.0,"walk",12
1,1772182948,262.0,"walk",4
1,1772182948,262.0,"walk",2
1,1772182948,262.0,"walk",1
1,1772182948,262.0,"walk",7
1,1772182948,262.0,"walk",6
1,1772182948,262.0,"takeCar",14
1,1772182948,262.0,"walk",3
1,1772182948,262.0,"takeCar",13
1,1772182948,262.0,"walk",5
1,1772182948,262.0,"walk",9
1,1772182948,262.0,"takeCar",15
1,1772182948,262.0,"takeCar",10
1,1772182948,263.0,"walk",8
1,1772182948,263.0,"takeCar",11
1,1772182948,263.0,"walk",12
1,1772182948,263.0,"walk",4
1,1772182948,263.0,"walk",2
1,1772182948,263.0,"walk",1
1,1772182948,263.0,"walk",7
1,1772182948,263.0,"walk",6
1,1772182948,263.0,"takeCar",14
1,1772182948,263.0,"walk",3
1,1772182948,263.0,"takeCar",13
1,1772182948,263.0,"walk",5
1,1772182948,263.0,"walk",9
1,1772182948,263.0,"takeCar",15
1,1772182948,263.0,"takeCar",10
1,1772182948,264.0,"walk",8
1,1772182948,264.0,"takeCar",11
1,1772182948,264.0,"walk",12
1,1772182948,264.0,"walk",4
1,1772182948,264.0,"walk",2
1,1772182948,264.0,"walk",1
1,1772182948,264.0,"walk",7
1,1772182948,264.0,"walk",6
1,1772182948,264.0,"takeCar",14
1,1772182948,264.0,"walk",3
1,1772182948,264.0,"takeCar",13
1,1772182948,264.0,"walk",5
1,1772182948,264.0,"walk",9
1,1772182948,264.0,"takeCar",15
1,1772182948,264.0,"takeCar",10
1,1772182948,265.0,"walk",8
1,1772182948,265.0,"takeCar",11
1,1772182948,265.0,"walk",12
1,1772182948,265.0,"walk",4
1,1772182948,265.0,"walk",2
1,1772182948,265.0,"walk",1
1,1772182948,265.0,"walk",7
1,1772182948,265.0,"walk",6
1,1772182948,265.0,"takeCar",14
1,1772182948,265.0,"walk",3
1,1772182948,265.0,"takeCar",13
1,1772182948,265.0,"walk",5
1,1772182948,265.0,"walk",9
1,1772182948,265.0,"takeCar",15
1,1772182948,265.0,"takeCar",10
1,1772182948,266.0,"walk",8
1,1772182948,266.0,"takeCar",11
1,1772182948,266.0,"walk",12
1,1772182948,266.0,"walk",4
1,1772182948,266.0,"walk",2
1,1772182948,266.0,"walk",1
1,1772182948,266.0,"walk",7
1,1772182948,266.0,"walk",6
1,1772182948,266.0,"takeCar",14
1,1772182948,266.0,"walk",3
1,1772182948,266.0,"takeCar",13
1,1772182948,266.0,"walk",5
1,1772182948,266.0,"walk",9
1,1772182948,266.0,"takeCar",15
1,1772182948,266.0,"takeCar",10
1,1772182948,267.0,"walk",8
1,1772182948,267.0,"takeCar",11
1,1772182948,267.0,"walk",12
1,1772182948,267.0,"walk",4
1,1772182948,267.0,"walk",2
1,1772182948,267.0,"walk",1
1,1772182948,267.0,"walk",7
1,1772182948,267.0,"walk",6
1,1772182948,267.0,"takeCar",14
1,1772182948,267.0,"walk",3
1,1772182948,267.0,"takeCar",13
1,1772182948,267.0,"walk",5
1,1772182948,267.0,"walk",9
1,1772182948,267.0,"takeCar",15
1,1772182948,267.0,"takeCar",10
1,1772182948,268.0,"walk",8
1,1772182948,268.0,"takeCar",11
1,1772182948,268.0,"walk",12
1,1772182948,268.0,"walk",4
1,1772182948,268.0,"walk",2
1,1772182948,268.0,"walk",1
1,1772182948,268.0,"walk",7
1,1772182948,268.0,"walk",6
1,1772182948,268.0,"takeCar",14
1,1772182948,268.0,"walk",3
1,1772182948,268.0,"takeCar",13
1,1772182948,268.0,"walk",5
1,1772182948,268.0,"walk",9
1,1772182948,268.0,"takeCar",15
1,1772182948,268.0,"takeCar",10
1,1772182948,269.0,"walk",8
1,1772182948,269.0,"takeCar",11
1,1772182948,269.0,"walk",12
1,1772182948,269.0,"walk",4
1,1772182948,269.0,"walk",2
1,1772182948,269.0,"walk",1
1,1772182948,269.0,"walk",7
1,1772182948,269.0,"walk",6
1,1772182948,269.0,"takeCar",14
1,1772182948,269.0,"walk",3
1,1772182948,269.0,"takeCar",13
1,1772182948,269.0,"walk",5
1,1772182948,269.0,"walk",9
1,1772182948,269.0,"takeCar",15
1,1772182948,269.0,"takeCar",10
1,1772182948,270.0,"walk",8
1,1772182948,270.0,"takeCar",11
1,1772182948,270.0,"walk",12
1,1772182948,270.0,"walk",4
1,1772182948,270.0,"walk",2
1,1772182948,270.0,"walk",1
1,1772182948,270.0,"walk",7
1,1772182948,270.0,"walk",6
1,1772182948,270.0,"takeCar",14
1,1772182948,270.0,"walk",3
1,1772182948,270.0,"takeCar",13
1,1772182948,270.0,"walk",5
1,1772182948,270.0,"walk",9
1,1772182948,270.0,"takeCar",15
1,1772182948,270.0,"takeCar",10
1,1772182948,271.0,"walk",8
1,1772182948,271.0,"takeCar",11
1,1772182948,271.0,"walk",12
1,1772182948,271.0,"walk",4
1,1772182948,271.0,"walk",2
1,1772182948,271.0,"walk",1
1,1772182948,271.0,"walk",7
1,1772182948,271.0,"walk",6
1,1772182948,271.0,"takeCar",14
1,1772182948,271.0,"walk",3
1,1772182948,271.0,"takeCar",13
1,1772182948,271.0,"walk",5
1,1772182948,271.0,"walk",9
1,1772182948,271.0,"takeCar",15
1,1772182948,271.0,"takeCar",10
1,1772182948,272.0,"walk",8
1,1772182948,272.0,"takeCar",11
1,1772182948,272.0,"walk",12
1,1772182948,272.0,"walk",4
1,1772182948,272.0,"walk",2
1,1772182948,272.0,"walk",1
1,1772182948,272.0,"walk",7
1,1772182948,272.0,"walk",6
1,1772182948,272.0,"takeCar",14
1,1772182948,272.0,"walk",3
1,1772182948,272.0,"takeCar",13
1,1772182948,272.0,"walk",5
1,1772182948,272.0,"walk",9
1,1772182948,272.0,"takeCar",15
1,1772182948,272.0,"takeCar",10
1,1772182948,273.0,"walk",8
1,1772182948,273.0,"takeCar",11
1,1772182948,273.0,"walk",12
1,1772182948,273.0,"walk",4
1,1772182948,273.0,"walk",2
1,1772182948,273.0,"walk",1
1,1772182948,273.0,"walk",7
1,1772182948,273.0,"walk",6
1,1772182948,273.0,"takeCar",14
1,1772182948,273.0,"walk",3
1,1772182948,273.0,"takeCar",13
1,1772182948,273.0,"walk",5
1,1772182948,273.0,"walk",9
1,1772182948,273.0,"takeCar",15
1,1772182948,273.0,"takeCar",10
1,1772182948,274.0,"walk",8
1,1772182948,274.0,"takeCar",11
1,1772182948,274.0,"walk",12
1,1772182948,274.0,"walk",4
1,1772182948,274.0,"walk",2
1,1772182948,274.0,"walk",1
1,1772182948,274.0,"walk",7
1,1772182948,274.0,"walk",6
1,1772182948,274.0,"takeCar",14
1,1772182948,274.0,"walk",3
1,1772182948,274.0,"takeCar",13
1,1772182948,274.0,"walk",5
1,1772182948,274.0,"walk",9
1,1772182948,274.0,"takeCar",15
1,1772182948,274.0,"takeCar",10
1,1772182948,275.0,"walk",8
1,1772182948,275.0,"takeCar",11
1,1772182948,275.0,"walk",12
1,1772182948,275.0,"walk",4
1,1772182948,275.0,"walk",2
1,1772182948,275.0,"walk",1
1,1772182948,275.0,"walk",7
1,1772182948,275.0,"walk",6
1,1772182948,275.0,"takeCar",14
1,1772182948,275.0,"walk",3
1,1772182948,275.0,"takeCar",13
1,1772182948,275.0,"walk",5
1,1772182948,275.0,"walk",9
1,1772182948,275.0,"takeCar",15
1,1772182948,275.0,"takeCar",10
1,1772182948,276.0,"walk",8
1,1772182948,276.0,"takeCar",11
1,1772182948,276.0,"walk",12
1,1772182948,276.0,"walk",4
1,1772182948,276.0,"walk",2
1,1772182948,276.0,"walk",1
1,1772182948,276.0,"walk",7
1,1772182948,276.0,"walk",6
1,1772182948,276.0,"takeCar",14
1,1772182948,276.0,"walk",3
1,1772182948,276.0,"takeCar",13
1,1772182948,276.0,"walk",5
1,1772182948,276.0,"walk",9
1,1772182948,276.0,"takeCar",15
1,1772182948,276.0,"takeCar",10
1,1772182948,277.0,"walk",8
1,1772182948,277.0,"takeCar",11
1,1772182948,277.0,"walk",12
1,1772182948,277.0,"walk",4
1,1772182948,277.0,"walk",2
1,1772182948,277.0,"walk",1
1,1772182948,277.0,"walk",7
1,1772182948,277.0,"walk",6
1,1772182948,277.0,"takeCar",14
1,1772182948,277.0,"walk",3
1,1772182948,277.0,"takeCar",13
1,1772182948,277.0,"walk",5
1,1772182948,277.0,"walk",9
1,1772182948,277.0,"takeCar",15
1,1772182948,277.0,"takeCar",10
1,1772182948,278.0,"walk",8
1,1772182948,278.0,"takeCar",11
1,1772182948,278.0,"walk",12
1,1772182948,278.0,"walk",4
1,1772182948,278.0,"walk",2
1,1772182948,278.0,"walk",1
1,1772182948,278.0,"walk",7
1,1772182948,278.0,"walk",6
1,1772182948,278.0,"takeCar",14
1,1772182948,278.0,"walk",3
1,1772182948,278.0,"takeCar",13
1,1772182948,278.0,"walk",5
1,1772182948,278.0,"walk",9
1,1772182948,278.0,"takeCar",15
1,1772182948,278.0,"takeCar",10
1,1772182948,279.0,"walk",8
1,1772182948,279.0,"takeCar",11
1,1772182948,279.0,"walk",12
1,1772182948,279.0,"walk",4
1,1772182948,279.0,"walk",2
1,1772182948,279.0,"walk",1
1,1772182948,279.0,"walk",7
1,1772182948,279.0,"walk",6
1,1772182948,279.0,"takeCar",14
1,1772182948,279.0,"walk",3
1,1772182948,279.0,"takeCar",13
1,1772182948,279.0,"walk",5
1,1772182948,279.0,"walk",9
1,1772182948,279.0,"takeCar",15
1,1772182948,279.0,"takeCar",10
1,1772182948,280.0,"walk",8
1,1772182948,280.0,"takeCar",11
1,1772182948,280.0,"walk",12
1,1772182948,280.0,"walk",4
1,1772182948,280.0,"walk",2
1,1772182948,280.0,"walk",1
1,1772182948,280.0,"walk",7
1,1772182948,280.0,"walk",6
1,1772182948,280.0,"takeCar",14
1,1772182948,280.0,"walk",3
1,1772182948,280.0,"takeCar",13
1,1772182948,280.0,"walk",5
1,1772182948,280.0,"walk",9
1,1772182948,280.0,"takeCar",15
1,1772182948,280.0,"takeCar",10
1,1772182948,281.0,"walk",8
1,1772182948,281.0,"takeCar",11
1,1772182948,281.0,"walk",12
1,1772182948,281.0,"walk",4
1,1772182948,281.0,"walk",2
1,1772182948,281.0,"walk",1
1,1772182948,281.0,"walk",7
1,1772182948,281.0,"walk",6
1,1772182948,281.0,"takeCar",14
1,1772182948,281.0,"walk",3
1,1772182948,281.0,"takeCar",13
1,1772182948,281.0,"walk",5
1,1772182948,281.0,"walk",9
1,1772182948,281.0,"takeCar",15
1,1772182948,281.0,"takeCar",10
1,1772182948,282.0,"walk",8
1,1772182948,282.0,"takeCar",11
1,1772182948,282.0,"walk",12
1,1772182948,282.0,"walk",4
1,1772182948,282.0,"walk",2
1,1772182948,282.0,"walk",1
1,1772182948,282.0,"walk",7
1,1772182948,282.0,"walk",6
1,1772182948,282.0,"takeCar",14
1,1772182948,282.0,"walk",3
1,1772182948,282.0,"takeCar",13
1,1772182948,282.0,"walk",5
1,1772182948,282.0,"walk",9
1,1772182948,282.0,"takeCar",15
1,1772182948,282.0,"takeCar",10
1,1772182948,283.0,"walk",8
1,1772182948,283.0,"takeCar",11
1,1772182948,283.0,"walk",12
1,1772182948,283.0,"walk",4
1,1772182948,283.0,"walk",2
1,1772182948,283.0,"walk",1
1,1772182948,283.0,"walk",7
1,1772182948,283.0,"walk",6
1,1772182948,283.0,"takeCar",14
1,1772182948,283.0,"walk",3
1,1772182948,283.0,"takeCar",13
1,1772182948,283.0,"walk",5
1,1772182948,283.0,"walk",9
1,1772182948,283.0,"takeCar",15
1,1772182948,283.0,"takeCar",10
1,1772182948,284.0,"walk",8
1,1772182948,284.0,"takeCar",11
1,1772182948,284.0,"walk",12
1,1772182948,284.0,"walk",4
1,1772182948,284.0,"walk",2
1,1772182948,284.0,"walk",1
1,1772182948,284.0,"walk",7
1,1772182948,284.0,"walk",6
1,1772182948,284.0,"takeCar",14
1,1772182948,284.0,"walk",3
1,1772182948,284.0,"takeCar",13
1,1772182948,284.0,"walk",5
1,1772182948,284.0,"walk",9
1,1772182948,284.0,"takeCar",15
1,1772182948,284.0,"takeCar",10
1,1772182948,285.0,"walk",8
1,1772182948,285.0,"takeCar",11
1,1772182948,285.0,"walk",12
1,1772182948,285.0,"walk",4
1,1772182948,285.0,"walk",2
1,1772182948,285.0,"walk",1
1,1772182948,285.0,"walk",7
1,1772182948,285.0,"walk",6
1,1772182948,285.0,"takeCar",14
1,1772182948,285.0,"walk",3
1,1772182948,285.0,"takeCar",13
1,1772182948,285.0,"walk",5
1,1772182948,285.0,"walk",9
1,1772182948,285.0,"takeCar",15
1,1772182948,285.0,"takeCar",10
1,1772182948,286.0,"walk",8
1,1772182948,286.0,"takeCar",11
1,1772182948,286.0,"walk",12
1,1772182948,286.0,"walk",4
1,1772182948,286.0,"walk",2
1,1772182948,286.0,"walk",1
1,1772182948,286.0,"walk",7
1,1772182948,286.0,"walk",6
1,1772182948,286.0,"takeCar",14
1,1772182948,286.0,"walk",3
1,1772182948,286.0,"takeCar",13
1,1772182948,286.0,"walk",5
1,1772182948,286.0,"walk",9
1,1772182948,286.0,"takeCar",15
1,1772182948,286.0,"takeCar",10
1,1772182948,287.0,"walk",8
1,1772182948,287.0,"takeCar",11
1,1772182948,287.0,"walk",12
1,1772182948,287.0,"walk",4
1,1772182948,287.0,"walk",2
1,1772182948,287.0,"walk",1
1,1772182948,287.0,"walk",7
1,1772182948,287.0,"walk",6
1,1772182948,287.0,"takeCar",14
1,1772182948,287.0,"walk",3
1,1772182948,287.0,"takeCar",13
1,1772182948,287.0,"walk",5
1,1772182948,287.0,"walk",9
1,1772182948,287.0,"takeCar",15
1,1772182948,287.0,"takeCar",10
1,1772182948,288.0,"walk",8
1,1772182948,288.0,"takeCar",11
1,1772182948,288.0,"walk",12
1,1772182948,288.0,"walk",4
1,1772182948,288.0,"walk",2
1,1772182948,288.0,"walk",1
1,1772182948,288.0,"walk",7
1,1772182948,288.0,"walk",6
1,1772182948,288.0,"takeCar",14
1,1772182948,288.0,"walk",3
1,1772182948,288.0,"takeCar",13
1,1772182948,288.0,"walk",5
1,1772182948,288.0,"walk",9
1,1772182948,288.0,"takeCar",15
1,1772182948,288.0,"takeCar",10
1,1772182948,289.0,"walk",8
1,1772182948,289.0,"takeCar",11
1,1772182948,289.0,"walk",12
1,1772182948,289.0,"walk",4
1,1772182948,289.0,"walk",2
1,1772182948,289.0,"walk",1
1,1772182948,289.0,"walk",7
1,1772182948,289.0,"walk",6
1,1772182948,289.0,"takeCar",14
1,1772182948,289.0,"walk",3
1,1772182948,289.0,"takeCar",13
1,1772182948,289.0,"walk",5
1,1772182948,289.0,"walk",9
1,1772182948,289.0,"takeCar",15
1,1772182948,289.0,"takeCar",10
1,1772182948,290.0,"walk",8
1,1772182948,290.0,"takeCar",11
1,1772182948,290.0,"walk",12
1,1772182948,290.0,"walk",4
1,1772182948,290.0,"walk",2
1,1772182948,290.0,"walk",1
1,1772182948,290.0,"walk",7
1,1772182948,290.0,"walk",6
1,1772182948,290.0,"takeCar",14
1,1772182948,290.0,"walk",3
1,1772182948,290.0,"takeCar",13
1,1772182948,290.0,"walk",5
1,1772182948,290.0,"walk",9
1,1772182948,290.0,"takeCar",15
1,1772182948,290.0,"takeCar",10
1,1772182948,291.0,"walk",8
1,1772182948,291.0,"takeCar",11
1,1772182948,291.0,"walk",12
1,1772182948,291.0,"walk",4
1,1772182948,291.0,"walk",2
1,1772182948,291.0,"walk",1
1,1772182948,291.0,"walk",7
1,1772182948,291.0,"walk",6
1,1772182948,291.0,"takeCar",14
1,1772182948,291.0,"walk",3
1,1772182948,291.0,"takeCar",13
1,1772182948,291.0,"walk",5
1,1772182948,291.0,"walk",9
1,1772182948,291.0,"takeCar",15
1,1772182948,291.0,"takeCar",10
1,1772182948,292.0,"walk",8
1,1772182948,292.0,"takeCar",11
1,1772182948,292.0,"walk",12
1,1772182948,292.0,"walk",4
1,1772182948,292.0,"walk",2
1,1772182948,292.0,"walk",1
1,1772182948,292.0,"walk",7
1,1772182948,292.0,"walk",6
1,1772182948,292.0,"takeCar",14
1,1772182948,292.0,"walk",3
1,1772182948,292.0,"takeCar",13
1,1772182948,292.0,"walk",5
1,1772182948,292.0,"walk",9
1,1772182948,292.0,"takeCar",15
1,1772182948,292.0,"takeCar",10
1,1772182948,293.0,"walk",8
1,1772182948,293.0,"takeCar",11
1,1772182948,293.0,"walk",12
1,1772182948,293.0,"walk",4
1,1772182948,293.0,"walk",2
1,1772182948,293.0,"walk",1
1,1772182948,293.0,"walk",7
1,1772182948,293.0,"walk",6
1,1772182948,293.0,"takeCar",14
1,1772182948,293.0,"walk",3
1,1772182948,293.0,"takeCar",13
1,1772182948,293.0,"walk",5
1,1772182948,293.0,"walk",9
1,1772182948,293.0,"takeCar",15
1,1772182948,293.0,"takeCar",10
1,1772182948,294.0,"walk",8
1,1772182948,294.0,"takeCar",11
1,1772182948,294.0,"walk",12
1,1772182948,294.0,"walk",4
1,1772182948,294.0,"walk",2
1,1772182948,294.0,"walk",1
1,1772182948,294.0,"walk",7
1,1772182948,294.0,"walk",6
1,1772182948,294.0,"takeCar",14
1,1772182948,294.0,"walk",3
1,1772182948,294.0,"takeCar",13
1,1772182948,294.0,"walk",5
1,1772182948,294.0,"walk",9
1,1772182948,294.0,"takeCar",15
1,1772182948,294.0,"takeCar",10
1,1772182948,295.0,"walk",8
1,1772182948,295.0,"takeCar",11
1,1772182948,295.0,"walk",12
1,1772182948,295.0,"walk",4
1,1772182948,295.0,"walk",2
1,1772182948,295.0,"walk",1
1,1772182948,295.0,"walk",7
1,1772182948,295.0,"walk",6
1,1772182948,295.0,"takeCar",14
1,1772182948,295.0,"walk",3
1,1772182948,295.0,"takeCar",13
1,1772182948,295.0,"walk",5
1,1772182948,295.0,"walk",9
1,1772182948,295.0,"takeCar",15
1,1772182948,295.0,"takeCar",10
1,1772182948,296.0,"walk",8
1,1772182948,296.0,"takeCar",11
1,1772182948,296.0,"walk",12
1,1772182948,296.0,"walk",4
1,1772182948,296.0,"walk",2
1,1772182948,296.0,"walk",1
1,1772182948,296.0,"walk",7
1,1772182948,296.0,"walk",6
1,1772182948,296.0,"takeCar",14
1,1772182948,296.0,"walk",3
1,1772182948,296.0,"takeCar",13
1,1772182948,296.0,"walk",5
1,1772182948,296.0,"walk",9
1,1772182948,296.0,"takeCar",15
1,1772182948,296.0,"takeCar",10
1,1772182948,297.0,"walk",8
1,1772182948,297.0,"takeCar",11
1,1772182948,297.0,"walk",12
1,1772182948,297.0,"walk",4
1,1772182948,297.0,"walk",2
1,1772182948,297.0,"walk",1
1,1772182948,297.0,"walk",7
1,1772182948,297.0,"walk",6
1,1772182948,297.0,"takeCar",14
1,1772182948,297.0,"walk",3
1,1772182948,297.0,"takeCar",13
1,1772182948,297.0,"walk",5
1,1772182948,297.0,"walk",9
1,1772182948,297.0,"takeCar",15
1,1772182948,297.0,"takeCar",10
1,1772182948,298.0,"walk",8
1,1772182948,298.0,"takeCar",11
1,1772182948,298.0,"walk",12
1,1772182948,298.0,"walk",4
1,1772182948,298.0,"walk",2
1,1772182948,298.0,"walk",1
1,1772182948,298.0,"walk",7
1,1772182948,298.0,"walk",6
1,1772182948,298.0,"takeCar",14
1,1772182948,298.0,"walk",3
1,1772182948,298.0,"takeCar",13
1,1772182948,298.0,"walk",5
1,1772182948,298.0,"walk",9
1,1772182948,298.0,"takeCar",15
1,1772182948,298.0,"takeCar",10
1,1772182948,299.0,"walk",8
1,1772182948,299.0,"takeCar",11
1,1772182948,299.0,"walk",12
1,1772182948,299.0,"walk",4
1,1772182948,299.0,"walk",2
1,1772182948,299.0,"walk",1
1,1772182948,299.0,"walk",7
1,1772182948,299.0,"walk",6
1,1772182948,299.0,"takeCar",14
1,1772182948,299.0,"walk",3
1,1772182948,299.0,"takeCar",13
1,1772182948,299.0,"walk",5
1,1772182948,299.0,"walk",9
1,1772182948,299.0,"takeCar",15
1,1772182948,299.0,"takeCar",10
1,1772182948,300.0,"walk",8
1,1772182948,300.0,"takeCar",11
1,1772182948,300.0,"walk",12
1,1772182948,300.0,"walk",4
1,1772182948,300.0,"walk",2
1,1772182948,300.0,"walk",1
1,1772182948,300.0,"walk",7
1,1772182948,300.0,"walk",6
1,1772182948,300.0,"takeCar",14
1,1772182948,300.0,"walk",3
1,1772182948,300.0,"takeCar",13
1,1772182948,300.0,"walk",5
1,1772182948,300.0,"walk",9
1,1772182948,300.0,"takeCar",15
1,1772182948,300.0,"takeCar",10
1,1772182948,301.0,"walk",8
1,1772182948,301.0,"takeCar",11
1,1772182948,301.0,"walk",12
1,1772182948,301.0,"walk",4
1,1772182948,301.0,"walk",2
1,1772182948,301.0,"walk",1
1,1772182948,301.0,"walk",7
1,1772182948,301.0,"walk",6
1,1772182948,301.0,"takeCar",14
1,1772182948,301.0,"walk",3
1,1772182948,301.0,"takeCar",13
1,1772182948,301.0,"walk",5
1,1772182948,301.0,"walk",9
1,1772182948,301.0,"takeCar",15
1,1772182948,301.0,"takeCar",10
1,1772182948,302.0,"walk",8
1,1772182948,302.0,"takeCar",11
1,1772182948,302.0,"walk",12
1,1772182948,302.0,"walk",4
1,1772182948,302.0,"walk",2
1,1772182948,302.0,"walk",1
1,1772182948,302.0,"walk",7
1,1772182948,302.0,"walk",6
1,1772182948,302.0,"takeCar",14
1,1772182948,302.0,"walk",3
1,1772182948,302.0,"takeCar",13
1,1772182948,302.0,"walk",5
1,1772182948,302.0,"walk",9
1,1772182948,302.0,"takeCar",15
1,1772182948,302.0,"takeCar",10
1,1772182948,303.0,"walk",8
1,1772182948,303.0,"takeCar",11
1,1772182948,303.0,"walk",12
1,1772182948,303.0,"walk",4
1,1772182948,303.0,"walk",2
1,1772182948,303.0,"walk",1
1,1772182948,303.0,"walk",7
1,1772182948,303.0,"walk",6
1,1772182948,303.0,"takeCar",14
1,1772182948,303.0,"walk",3
1,1772182948,303.0,"takeCar",13
1,1772182948,303.0,"walk",5
1,1772182948,303.0,"walk",9
1,1772182948,303.0,"takeCar",15
1,1772182948,303.0,"takeCar",10
1,1772182948,304.0,"walk",8
1,1772182948,304.0,"takeCar",11
1,1772182948,304.0,"walk",12
1,1772182948,304.0,"walk",4
1,1772182948,304.0,"walk",2
1,1772182948,304.0,"walk",1
1,1772182948,304.0,"walk",7
1,1772182948,304.0,"walk",6
1,1772182948,304.0,"takeCar",14
1,1772182948,304.0,"walk",3
1,1772182948,304.0,"takeCar",13
1,1772182948,304.0,"walk",5
1,1772182948,304.0,"walk",9
1,1772182948,304.0,"takeCar",15
1,1772182948,304.0,"takeCar",10
1,1772182948,305.0,"walk",8
1,1772182948,305.0,"takeCar",11
1,1772182948,305.0,"walk",12
1,1772182948,305.0,"walk",4
1,1772182948,305.0,"walk",2
1,1772182948,305.0,"walk",1
1,1772182948,305.0,"walk",7
1,1772182948,305.0,"walk",6
1,1772182948,305.0,"takeCar",14
1,1772182948,305.0,"walk",3
1,1772182948,305.0,"takeCar",13
1,1772182948,305.0,"walk",5
1,1772182948,305.0,"walk",9
1,1772182948,305.0,"takeCar",15
1,1772182948,305.0,"takeCar",10
1,1772182948,306.0,"walk",8
1,1772182948,306.0,"takeCar",11
1,1772182948,306.0,"walk",12
1,1772182948,306.0,"walk",4
1,1772182948,306.0,"walk",2
1,1772182948,306.0,"walk",1
1,1772182948,306.0,"walk",7
1,1772182948,306.0,"walk",6
1,1772182948,306.0,"takeCar",14
1,1772182948,306.0,"walk",3
1,1772182948,306.0,"takeCar",13
1,1772182948,306.0,"walk",5
1,1772182948,306.0,"walk",9
1,1772182948,306.0,"takeCar",15
1,1772182948,306.0,"takeCar",10
1,1772182948,307.0,"walk",8
1,1772182948,307.0,"takeCar",11
1,1772182948,307.0,"walk",12
1,1772182948,307.0,"walk",4
1,1772182948,307.0,"walk",2
1,1772182948,307.0,"walk",1
1,1772182948,307.0,"walk",7
1,1772182948,307.0,"walk",6
1,1772182948,307.0,"takeCar",14
1,1772182948,307.0,"walk",3
1,1772182948,307.0,"takeCar",13
1,1772182948,307.0,"walk",5
1,1772182948,307.0,"walk",9
1,1772182948,307.0,"takeCar",15
1,1772182948,307.0,"takeCar",10
1,1772182948,308.0,"walk",8
1,1772182948,308.0,"takeCar",11
1,1772182948,308.0,"walk",12
1,1772182948,308.0,"walk",4
1,1772182948,308.0,"walk",2
1,1772182948,308.0,"walk",1
1,1772182948,308.0,"walk",7
1,1772182948,308.0,"walk",6
1,1772182948,308.0,"takeCar",14
1,1772182948,308.0,"walk",3
1,1772182948,308.0,"takeCar",13
1,1772182948,308.0,"walk",5
1,1772182948,308.0,"walk",9
1,1772182948,308.0,"takeCar",15
1,1772182948,308.0,"takeCar",10
1,1772182948,309.0,"walk",8
1,1772182948,309.0,"takeCar",11
1,1772182948,309.0,"walk",12
1,1772182948,309.0,"walk",4
1,1772182948,309.0,"walk",2
1,1772182948,309.0,"walk",1
1,1772182948,309.0,"walk",7
1,1772182948,309.0,"walk",6
1,1772182948,309.0,"takeCar",14
1,1772182948,309.0,"walk",3
1,1772182948,309.0,"takeCar",13
1,1772182948,309.0,"walk",5
1,1772182948,309.0,"walk",9
1,1772182948,309.0,"takeCar",15
1,1772182948,309.0,"takeCar",10
1,1772182948,310.0,"walk",8
1,1772182948,310.0,"takeCar",11
1,1772182948,310.0,"walk",12
1,1772182948,310.0,"walk",4
1,1772182948,310.0,"walk",2
1,1772182948,310.0,"walk",1
1,1772182948,310.0,"walk",7
1,1772182948,310.0,"walk",6
1,1772182948,310.0,"takeCar",14
1,1772182948,310.0,"walk",3
1,1772182948,310.0,"takeCar",13
1,1772182948,310.0,"walk",5
1,1772182948,310.0,"walk",9
1,1772182948,310.0,"takeCar",15
1,1772182948,310.0,"takeCar",10
1,1772182948,311.0,"walk",8
1,1772182948,311.0,"takeCar",11
1,1772182948,311.0,"walk",12
1,1772182948,311.0,"walk",4
1,1772182948,311.0,"walk",2
1,1772182948,311.0,"walk",1
1,1772182948,311.0,"walk",7
1,1772182948,311.0,"walk",6
1,1772182948,311.0,"takeCar",14
1,1772182948,311.0,"walk",3
1,1772182948,311.0,"takeCar",13
